created_at,text,favorites,retweets,in_reply_to
2019-04-06 01:51:12,@zafpeb @SABCNewsOnline Did ANC share with you about how much they milked the government?,0,0,zafpeb
2019-04-05 19:48:01,@zafpeb @SABCNewsOnline how much did EFF steal?,0,0,zafpeb
2019-04-05 10:12:19,@MbalulaFikile @HermanMashaba Mbali u must be ashamed of yourself for posting this. You and your ANC has been there… https://t.co/r0WRnUCCga,2,0,MbalulaFikile
2019-04-05 07:16:38,@SABCNewsOnline 😂 😂 They didn't give you full info. EFF didn't start the fight.,27,3,SABCNewsOnline
2019-04-05 03:45:38,@Thembela_tee Harry Potter https://t.co/qVY4Er0S0v,1,1,Thembela_tee
2019-04-04 10:48:04,@TakaTina1 @MbalulaFikile Ninnie's Neurons school in CARLTONVILLE. Here are their number. 0716416371,1,1,TakaTina1
2019-04-04 07:27:09,"RT @mpulkie: Can somebody recognize the creche
Bana ba sotliwa kamo ntle 🙆🙆 https://t.co/wbCiW4quAE",0,72,
2019-04-03 18:11:14,@LADYEMILY96 Diesel Mechanic (Earth moving and LDV),2,1,LADYEMILY96
2019-04-03 18:10:10,RT @SABCNewsOnline: [UPDATE] Alexandra Shutdown - Maageketla Mohlabe https://t.co/fNakdmg7HF,0,7,
2019-04-03 13:12:16,"@djsbu I know the timing is wrong, but is that Mzekezeke written on the shirt? https://t.co/XVkEm3y1EQ",0,0,djsbu
2019-04-03 11:05:21,@surviverzlyf @SABCNewsOnline they were addressed. over 10years now,1,0,surviverzlyf
2019-04-02 17:33:18,"RT @sirHenry_Kau: LIONS BELONGS TO THE WILD!!

Lions can't be fooled, can't be brainwashed... They will unite for same goal... To protect e…",0,2623,
2019-04-02 17:29:21,@MbalulaFikile @Gudsile @papa_ndalo Bra Fikile please Grow up. you guys have practiced xenophobia in this lady and… https://t.co/Vw5I2fYzvI,0,0,MbalulaFikile
2019-03-30 04:55:36,@AdvBarryRoux They r even wearing reflector vest for that https://t.co/jdOKLuJO63,0,0,AdvBarryRoux
2019-03-28 09:10:12,"We will discuss the bones later. That couple at the back, which make up is that? https://t.co/G0QSgFAWfh",0,0,
2019-03-27 18:28:09,@SABCNewsOnline Same with TV licence,0,0,SABCNewsOnline
2019-03-27 15:25:21,@Deetiminky @MondeRay_ @Matlowane2 what network you using?,0,0,Deetiminky
2019-03-27 15:21:56,@CustyKgadi A girl who always wanna spend. the only thing that comes into her mind is Brazilian hair and new fashio… https://t.co/vR7fFyI8k4,1,0,CustyKgadi
2019-03-26 07:15:18,@Gavuza88 Savage,0,0,Gavuza88
2019-03-26 07:08:11,@AdvBarryRoux I didn't ask for your prophecy. Now u making me feel bad https://t.co/m6cBWXum2V,0,0,AdvBarryRoux
2019-03-19 13:16:20,"@wbergh3 @KTHopkins This is your people, n they see nothing wrong here https://t.co/5N6bTk3USX",0,0,wbergh3
2019-03-19 11:52:51,"@wbergh3 @KTHopkins 😂 😂 Crying won't save you. Just sit back, ANC is not giving u the best of it, Wait till EFF is in power😛",0,0,wbergh3
2019-03-19 08:23:58,@AmandaBlackSA 😊 I just started,1,0,AmandaBlackSA
2019-03-19 08:22:35,@KTHopkins I don't feel sorry when people are avenging themselves. U have no idea what it felt like living in the apartheid error,4,0,KTHopkins
2019-03-18 18:15:07,@lesmorgp @AdvBarryRoux I had to fix your bio for you 🚶‍♂️ https://t.co/iFsTgetSFI,1,0,lesmorgp
2019-03-18 18:01:01,"@lesmorgp @AdvBarryRoux Even the way you respond, 1 can tell that you are the product of early ejaculation.",1,0,lesmorgp
2019-03-18 17:48:48,@lesmorgp @AdvBarryRoux 1 condom could have saved us from seeing your comment https://t.co/dTOSwBJ3dq,2,0,lesmorgp
2019-03-18 17:35:46,@danielmarven But long distance relationship is nicer when you are far away from each other,0,0,danielmarven
2019-03-18 15:45:35,@J_RoxDerealest @NkgadimaLebogan @_BlackZA @TheRealNtokoM @bonang_m I don't know how but m still safe https://t.co/gwQUiWn3nP,0,0,Jroxderealest
2019-03-18 14:12:11,@lesmorgp @AdvBarryRoux r u stupid or dumb? https://t.co/5UlV7hsfmJ,1,0,lesmorgp
2019-03-17 21:35:03,@NkgadimaLebogan @_BlackZA @TheRealNtokoM holla skeem @bonang_m,16,0,Nkgadimaclinton
2019-03-17 20:50:04,"RT @NelaYo_G: I retweeted this and I got good news, it’s not the job I wanted but it’s something that can lead me into my career field. Sta…",0,23996,
